Date,XOM,COP,FCX,NEM,ADM,SPY,CPER,DBA,GLD,USO,^IRX
2021-07-09,50.619712829589844,49.976898193359375,33.9945182800293,55.22819900512695,52.059112548828125,407.05035400390625,26.6200008392334,15.627969741821289,169.2100067138672,50.40999984741211,0.0430000014603138
2021-07-12,50.57011795043945,49.70261764526367,34.022464752197266,54.546268463134766,51.78293228149414,408.50836181640625,26.450000762939453,15.892701148986816,169.0,50.310001373291016,0.0430000014603138
2021-07-13,50.33036422729492,49.4200325012207,33.27736282348633,54.7016487121582,51.127010345458984,407.1158447265625,26.290000915527344,15.936820983886719,169.22000122070312,51.150001525878906,0.04500000178813934
2021-07-14,49.21430206298828,47.93227005004883,32.218055725097656,54.69300842285156,50.730010986328125,407.7232971191406,26.110000610351562,16.113311767578125,171.0399932861328,49.70000076293945,0.04500000178813934
2021-07-15,48.73480987548828,47.44189453125,32.09672546386719,54.80522918701172,50.93714141845703,406.33074951171875,26.360000610351562,16.166255950927734,171.07000732421875,49.040000915527344,0.03799999877810478
2021-07-16,47.38726806640625,46.12868881225586,30.986087799072266,53.285980224609375,50.23808288574219,403.14361572265625,26.329999923706055,16.210378646850586,169.41000366210938,49.13999938964844,0.03799999877810478
2021-07-19,45.758628845214844,44.63262176513672,30.23942756652832,52.38823699951172,49.582157135009766,397.19000244140625,25.729999542236328,16.01624298095703,169.61000061035156,45.84000015258789,0.03999999910593033
2021-07-20,46.26292419433594,45.272613525390625,30.75275421142578,52.17243957519531,50.08272933959961,402.8819274902344,26.09000015258789,16.289796829223633,169.38999938964844,46.5099983215332,0.04500000178813934
2021-07-21,47.75101852416992,47.39202880859375,32.33940124511719,52.10338592529297,50.14314270019531,406.1437683105469,26.190000534057617,16.53687858581543,168.75999450683594,48.27000045776367,0.04500000178813934
2021-07-22,47.213653564453125,47.10112380981445,32.47938919067383,51.97389602661133,49.547645568847656,406.9942626953125,26.520000457763672,16.69571876525879,169.08999633789062,49.16999816894531,0.0430000014603138
2021-07-23,47.155784606933594,46.34737014770508,32.84337615966797,51.8875732421875,50.065460205078125,411.1814880371094,27.190000534057617,16.616300582885742,168.55999755859375,49.470001220703125,0.04500000178813934
2021-07-26,48.34624481201172,47.628753662109375,34.20602035522461,52.129276275634766,50.43656539916992,412.1907958984375,28.149999618530273,17.004573822021484,168.16000366210938,49.66999816894531,0.03999999910593033
2021-07-27,47.808895111083984,47.176490783691406,33.926025390625,52.93205642700195,50.790428161621094,410.312255859375,28.0,16.90750503540039,168.44000244140625,49.470001220703125,0.04500000178813934
2021-07-28,48.13130187988281,47.50312805175781,34.2340202331543,53.41545867919922,50.609188079833984,410.1440124511719,27.389999389648438,16.933977127075195,169.2899932861328,49.720001220703125,0.04500000178813934
2021-07-29,48.71826934814453,47.80462646484375,35.904666900634766,54.14055252075195,51.437713623046875,411.8450622558594,27.780000686645508,16.872207641601562,171.1699981689453,50.63999938964844,0.03999999910593033
2021-07-30,47.593936920166016,46.95038986206055,35.559329986572266,54.22687911987305,51.541282653808594,409.844970703125,27.3799991607666,16.457462310791016,169.82000732421875,50.65999984741211,0.03999999910593033
2021-08-02,47.60220718383789,46.38087844848633,34.17802047729492,53.50178527832031,51.2305908203125,408.985107421875,27.139999389648438,16.483932495117188,169.61000061035156,49.18000030517578,0.03799999877810478
2021-08-03,48.11477279663086,47.436126708984375,34.196685791015625,54.08013153076172,51.60169982910156,412.3123779296875,26.8799991607666,16.545705795288086,169.49000549316406,48.849998474121094,0.04500000178813934
